Consumption (kwh), Estimated Cost Inc. Tax (p), Start, End
0.170000, 5.55331350000, 2025-09-07T15:00:00+01:00, 2025-09-07T15:30:00+01:00
0.145000, 4.73664975000, 2025-09-07T15:30:00+01:00, 2025-09-07T16:00:00+01:00
0.183000, 5.97797865000, 2025-09-07T16:00:00+01:00, 2025-09-07T16:30:00+01:00
0.176000, 5.74931280000, 2025-09-07T16:30:00+01:00, 2025-09-07T17:00:00+01:00
0.163000, 5.32464765000, 2025-09-07T17:00:00+01:00, 2025-09-07T17:30:00+01:00
0.213000, 6.95797515000, 2025-09-07T17:30:00+01:00, 2025-09-07T18:00:00+01:00
0.233000, 7.61130615000, 2025-09-07T18:00:00+01:00, 2025-09-07T18:30:00+01:00
0.975000, 31.84988625000, 2025-09-07T18:30:00+01:00, 2025-09-07T19:00:00+01:00
0.778000, 25.41457590000, 2025-09-07T19:00:00+01:00, 2025-09-07T19:30:00+01:00
0.402000, 13.13195310000, 2025-09-07T19:30:00+01:00, 2025-09-07T20:00:00+01:00
0.715000, 23.35658325000, 2025-09-07T20:00:00+01:00, 2025-09-07T20:30:00+01:00
0.211000, 6.89264205000, 2025-09-07T20:30:00+01:00, 2025-09-07T21:00:00+01:00
0.296000, 9.66929880000, 2025-09-07T21:00:00+01:00, 2025-09-07T21:30:00+01:00
0.212000, 6.92530860000, 2025-09-07T21:30:00+01:00, 2025-09-07T22:00:00+01:00
0.188000, 6.14131140000, 2025-09-07T22:00:00+01:00, 2025-09-07T22:30:00+01:00
0.152000, 4.96531560000, 2025-09-07T22:30:00+01:00, 2025-09-07T23:00:00+01:00
0.147000, 4.80198285000, 2025-09-07T23:00:00+01:00, 2025-09-07T23:30:00+01:00
0.138000, 4.50798390000, 2025-09-07T23:30:00+01:00, 2025-09-08T00:00:00+01:00
0.120000, 3.91998600000, 2025-09-08T00:00:00+01:00, 2025-09-08T00:30:00+01:00
0.149000, 4.86731595000, 2025-09-08T00:30:00+01:00, 2025-09-08T01:00:00+01:00
0.130000, 4.24665150000, 2025-09-08T01:00:00+01:00, 2025-09-08T01:30:00+01:00
0.111000, 1.53201478500, 2025-09-08T01:30:00+01:00, 2025-09-08T02:00:00+01:00
0.147000, 2.02888444500, 2025-09-08T02:00:00+01:00, 2025-09-08T02:30:00+01:00
2.344000, 32.35173564000, 2025-09-08T02:30:00+01:00, 2025-09-08T03:00:00+01:00
2.908000, 40.13602698000, 2025-09-08T03:00:00+01:00, 2025-09-08T03:30:00+01:00
2.488000, 34.33921428000, 2025-09-08T03:30:00+01:00, 2025-09-08T04:00:00+01:00
1.487000, 20.52347734500, 2025-09-08T04:00:00+01:00, 2025-09-08T04:30:00+01:00
0.660000, 9.10927710000, 2025-09-08T04:30:00+01:00, 2025-09-08T05:00:00+01:00
0.967000, 13.34647114500, 2025-09-08T05:00:00+01:00, 2025-09-08T05:30:00+01:00
0.887000, 12.24231634500, 2025-09-08T05:30:00+01:00, 2025-09-08T06:00:00+01:00
1.110000, 15.32014785000, 2025-09-08T06:00:00+01:00, 2025-09-08T06:30:00+01:00
0.332000, 4.58224242000, 2025-09-08T06:30:00+01:00, 2025-09-08T07:00:00+01:00
0.154000, 2.12549799000, 2025-09-08T07:00:00+01:00, 2025-09-08T07:30:00+01:00
0.200000, 2.76038700000, 2025-09-08T07:30:00+01:00, 2025-09-08T08:00:00+01:00
0.237000, 3.27105859500, 2025-09-08T08:00:00+01:00, 2025-09-08T08:30:00+01:00
0.122000, 3.98531910000, 2025-09-08T08:30:00+01:00, 2025-09-08T09:00:00+01:00
0.147000, 4.80198285000, 2025-09-08T09:00:00+01:00, 2025-09-08T09:30:00+01:00
0.118000, 3.85465290000, 2025-09-08T09:30:00+01:00, 2025-09-08T10:00:00+01:00
0.140000, 4.57331700000, 2025-09-08T10:00:00+01:00, 2025-09-08T10:30:00+01:00
0.141000, 4.60598355000, 2025-09-08T10:30:00+01:00, 2025-09-08T11:00:00+01:00
0.123000, 4.01798565000, 2025-09-08T11:00:00+01:00, 2025-09-08T11:30:00+01:00
0.562000, 18.35860110000, 2025-09-08T11:30:00+01:00, 2025-09-08T12:00:00+01:00
0.267000, 8.72196885000, 2025-09-08T12:00:00+01:00, 2025-09-08T12:30:00+01:00
0.481000, 15.71261055000, 2025-09-08T12:30:00+01:00, 2025-09-08T13:00:00+01:00
0.190000, 6.20664450000, 2025-09-08T13:00:00+01:00, 2025-09-08T13:30:00+01:00
0.447000, 14.60194785000, 2025-09-08T13:30:00+01:00, 2025-09-08T14:00:00+01:00
0.807000, 26.36190585000, 2025-09-08T14:00:00+01:00, 2025-09-08T14:30:00+01:00
0.219000, 7.15397445000, 2025-09-08T14:30:00+01:00, 2025-09-08T15:00:00+01:00
0.172000, 5.61864660000, 2025-09-08T15:00:00+01:00, 2025-09-08T15:30:00+01:00
0.144000, 4.70398320000, 2025-09-08T15:30:00+01:00, 2025-09-08T16:00:00+01:00
0.125000, 4.08331875000, 2025-09-08T16:00:00+01:00, 2025-09-08T16:30:00+01:00
0.120000, 3.91998600000, 2025-09-08T16:30:00+01:00, 2025-09-08T17:00:00+01:00
0.148000, 4.83464940000, 2025-09-08T17:00:00+01:00, 2025-09-08T17:30:00+01:00
0.118000, 3.85465290000, 2025-09-08T17:30:00+01:00, 2025-09-08T18:00:00+01:00
0.129000, 4.21398495000, 2025-09-08T18:00:00+01:00, 2025-09-08T18:30:00+01:00
0.134000, 4.37731770000, 2025-09-08T18:30:00+01:00, 2025-09-08T19:00:00+01:00
0.094000, 3.07065570000, 2025-09-08T19:00:00+01:00, 2025-09-08T19:30:00+01:00
0.123000, 4.01798565000, 2025-09-08T19:30:00+01:00, 2025-09-08T20:00:00+01:00
0.140000, 4.57331700000, 2025-09-08T20:00:00+01:00, 2025-09-08T20:30:00+01:00
0.203000, 6.63130965000, 2025-09-08T20:30:00+01:00, 2025-09-08T21:00:00+01:00
0.127000, 4.14865185000, 2025-09-08T21:00:00+01:00, 2025-09-08T21:30:00+01:00
0.109000, 3.56065395000, 2025-09-08T21:30:00+01:00, 2025-09-08T22:00:00+01:00
0.165000, 5.38998075000, 2025-09-08T22:00:00+01:00, 2025-09-08T22:30:00+01:00
0.121000, 3.95265255000, 2025-09-08T22:30:00+01:00, 2025-09-08T23:00:00+01:00
0.137000, 4.47531735000, 2025-09-08T23:00:00+01:00, 2025-09-08T23:30:00+01:00
0.278000, 9.08130090000, 2025-09-08T23:30:00+01:00, 2025-09-09T00:00:00+01:00
0.157000, 5.12864835000, 2025-09-09T00:00:00+01:00, 2025-09-09T00:30:00+01:00
0.130000, 4.24665150000, 2025-09-09T00:30:00+01:00, 2025-09-09T01:00:00+01:00
0.118000, 3.85465290000, 2025-09-09T01:00:00+01:00, 2025-09-09T01:30:00+01:00
0.150000, 2.07029025000, 2025-09-09T01:30:00+01:00, 2025-09-09T02:00:00+01:00
0.135000, 1.86326122500, 2025-09-09T02:00:00+01:00, 2025-09-09T02:30:00+01:00
2.027000, 27.97652224500, 2025-09-09T02:30:00+01:00, 2025-09-09T03:00:00+01:00
2.477000, 34.18739299500, 2025-09-09T03:00:00+01:00, 2025-09-09T03:30:00+01:00
2.298000, 31.71684663000, 2025-09-09T03:30:00+01:00, 2025-09-09T04:00:00+01:00
2.276000, 31.41320406000, 2025-09-09T04:00:00+01:00, 2025-09-09T04:30:00+01:00
2.109000, 29.10828091500, 2025-09-09T04:30:00+01:00, 2025-09-09T05:00:00+01:00
1.312000, 18.10813872000, 2025-09-09T05:00:00+01:00, 2025-09-09T05:30:00+01:00
1.190000, 16.42430265000, 2025-09-09T05:30:00+01:00, 2025-09-09T06:00:00+01:00
1.061000, 14.64385303500, 2025-09-09T06:00:00+01:00, 2025-09-09T06:30:00+01:00
0.444000, 6.12805914000, 2025-09-09T06:30:00+01:00, 2025-09-09T07:00:00+01:00
0.236000, 3.25725666000, 2025-09-09T07:00:00+01:00, 2025-09-09T07:30:00+01:00
0.143000, 1.97367670500, 2025-09-09T07:30:00+01:00, 2025-09-09T08:00:00+01:00
0.121000, 1.67003413500, 2025-09-09T08:00:00+01:00, 2025-09-09T08:30:00+01:00
0.338000, 11.04129390000, 2025-09-09T08:30:00+01:00, 2025-09-09T09:00:00+01:00
0.177000, 5.78197935000, 2025-09-09T09:00:00+01:00, 2025-09-09T09:30:00+01:00
0.173000, 5.65131315000, 2025-09-09T09:30:00+01:00, 2025-09-09T10:00:00+01:00
0.200000, 6.53331000000, 2025-09-09T10:00:00+01:00, 2025-09-09T10:30:00+01:00
0.132000, 4.31198460000, 2025-09-09T10:30:00+01:00, 2025-09-09T11:00:00+01:00
0.122000, 3.98531910000, 2025-09-09T11:00:00+01:00, 2025-09-09T11:30:00+01:00
0.110000, 3.59332050000, 2025-09-09T11:30:00+01:00, 2025-09-09T12:00:00+01:00
0.336000, 10.97596080000, 2025-09-09T12:00:00+01:00, 2025-09-09T12:30:00+01:00
0.143000, 4.67131665000, 2025-09-09T12:30:00+01:00, 2025-09-09T13:00:00+01:00
0.210000, 6.85997550000, 2025-09-09T13:00:00+01:00, 2025-09-09T13:30:00+01:00
0.122000, 3.98531910000, 2025-09-09T13:30:00+01:00, 2025-09-09T14:00:00+01:00
0.129000, 4.21398495000, 2025-09-09T14:00:00+01:00, 2025-09-09T14:30:00+01:00
0.422000, 13.78528410000, 2025-09-09T14:30:00+01:00, 2025-09-09T15:00:00+01:00
0.214000, 6.99064170000, 2025-09-09T15:00:00+01:00, 2025-09-09T15:30:00+01:00
0.410000, 13.39328550000, 2025-09-09T15:30:00+01:00, 2025-09-09T16:00:00+01:00
0.291000, 9.50596605000, 2025-09-09T16:00:00+01:00, 2025-09-09T16:30:00+01:00
0.110000, 3.59332050000, 2025-09-09T16:30:00+01:00, 2025-09-09T17:00:00+01:00
0.106000, 3.46265430000, 2025-09-09T17:00:00+01:00, 2025-09-09T17:30:00+01:00
0.147000, 4.80198285000, 2025-09-09T17:30:00+01:00, 2025-09-09T18:00:00+01:00
0.168000, 5.48798040000, 2025-09-09T18:00:00+01:00, 2025-09-09T18:30:00+01:00
0.645000, 21.06992475000, 2025-09-09T18:30:00+01:00, 2025-09-09T19:00:00+01:00
0.224000, 7.31730720000, 2025-09-09T19:00:00+01:00, 2025-09-09T19:30:00+01:00
0.354000, 11.56395870000, 2025-09-09T19:30:00+01:00, 2025-09-09T20:00:00+01:00
0.207000, 6.76197585000, 2025-09-09T20:00:00+01:00, 2025-09-09T20:30:00+01:00
0.177000, 5.78197935000, 2025-09-09T20:30:00+01:00, 2025-09-09T21:00:00+01:00
0.164000, 5.35731420000, 2025-09-09T21:00:00+01:00, 2025-09-09T21:30:00+01:00
0.165000, 5.38998075000, 2025-09-09T21:30:00+01:00, 2025-09-09T22:00:00+01:00
0.203000, 6.63130965000, 2025-09-09T22:00:00+01:00, 2025-09-09T22:30:00+01:00
0.217000, 7.08864135000, 2025-09-09T22:30:00+01:00, 2025-09-09T23:00:00+01:00
0.180000, 5.87997900000, 2025-09-09T23:00:00+01:00, 2025-09-09T23:30:00+01:00
0.161000, 5.25931455000, 2025-09-09T23:30:00+01:00, 2025-09-10T00:00:00+01:00
0.180000, 5.87997900000, 2025-09-10T00:00:00+01:00, 2025-09-10T00:30:00+01:00
0.162000, 5.29198110000, 2025-09-10T00:30:00+01:00, 2025-09-10T01:00:00+01:00
0.177000, 5.78197935000, 2025-09-10T01:00:00+01:00, 2025-09-10T01:30:00+01:00
0.194000, 2.67757539000, 2025-09-10T01:30:00+01:00, 2025-09-10T02:00:00+01:00
0.168000, 2.31872508000, 2025-09-10T02:00:00+01:00, 2025-09-10T02:30:00+01:00
2.204000, 30.41946474000, 2025-09-10T02:30:00+01:00, 2025-09-10T03:00:00+01:00
2.688000, 37.09960128000, 2025-09-10T03:00:00+01:00, 2025-09-10T03:30:00+01:00
1.767000, 24.38801914500, 2025-09-10T03:30:00+01:00, 2025-09-10T04:00:00+01:00
0.827000, 11.41420024500, 2025-09-10T04:00:00+01:00, 2025-09-10T04:30:00+01:00
1.163000, 16.05165040500, 2025-09-10T04:30:00+01:00, 2025-09-10T05:00:00+01:00
0.672000, 9.27490032000, 2025-09-10T05:00:00+01:00, 2025-09-10T05:30:00+01:00
0.581000, 8.01892423500, 2025-09-10T05:30:00+01:00, 2025-09-10T06:00:00+01:00
0.572000, 7.89470682000, 2025-09-10T06:00:00+01:00, 2025-09-10T06:30:00+01:00
0.551000, 7.60486618500, 2025-09-10T06:30:00+01:00, 2025-09-10T07:00:00+01:00
0.265000, 3.65751277500, 2025-09-10T07:00:00+01:00, 2025-09-10T07:30:00+01:00
0.222000, 3.06402957000, 2025-09-10T07:30:00+01:00, 2025-09-10T08:00:00+01:00
0.169000, 2.33252701500, 2025-09-10T08:00:00+01:00, 2025-09-10T08:30:00+01:00
0.157000, 5.12864835000, 2025-09-10T08:30:00+01:00, 2025-09-10T09:00:00+01:00
0.389000, 12.70728795000, 2025-09-10T09:00:00+01:00, 2025-09-10T09:30:00+01:00
0.279000, 9.11396745000, 2025-09-10T09:30:00+01:00, 2025-09-10T10:00:00+01:00
0.265000, 8.65663575000, 2025-09-10T10:00:00+01:00, 2025-09-10T10:30:00+01:00
0.213000, 6.95797515000, 2025-09-10T10:30:00+01:00, 2025-09-10T11:00:00+01:00
0.197000, 6.43531035000, 2025-09-10T11:00:00+01:00, 2025-09-10T11:30:00+01:00
0.218000, 7.12130790000, 2025-09-10T11:30:00+01:00, 2025-09-10T12:00:00+01:00
0.284000, 9.27730020000, 2025-09-10T12:00:00+01:00, 2025-09-10T12:30:00+01:00
0.177000, 5.78197935000, 2025-09-10T12:30:00+01:00, 2025-09-10T13:00:00+01:00
0.216000, 7.05597480000, 2025-09-10T13:00:00+01:00, 2025-09-10T13:30:00+01:00
0.316000, 10.32262980000, 2025-09-10T13:30:00+01:00, 2025-09-10T14:00:00+01:00
0.200000, 6.53331000000, 2025-09-10T14:00:00+01:00, 2025-09-10T14:30:00+01:00
0.712000, 23.25858360000, 2025-09-10T14:30:00+01:00, 2025-09-10T15:00:00+01:00
0.318000, 10.38796290000, 2025-09-10T15:00:00+01:00, 2025-09-10T15:30:00+01:00
0.268000, 8.75463540000, 2025-09-10T15:30:00+01:00, 2025-09-10T16:00:00+01:00
0.811000, 26.49257205000, 2025-09-10T16:00:00+01:00, 2025-09-10T16:30:00+01:00
0.243000, 7.93797165000, 2025-09-10T16:30:00+01:00, 2025-09-10T17:00:00+01:00
0.201000, 6.56597655000, 2025-09-10T17:00:00+01:00, 2025-09-10T17:30:00+01:00
0.175000, 5.71664625000, 2025-09-10T17:30:00+01:00, 2025-09-10T18:00:00+01:00
0.173000, 5.65131315000, 2025-09-10T18:00:00+01:00, 2025-09-10T18:30:00+01:00
0.519000, 16.95393945000, 2025-09-10T18:30:00+01:00, 2025-09-10T19:00:00+01:00
0.892000, 29.13856260000, 2025-09-10T19:00:00+01:00, 2025-09-10T19:30:00+01:00
0.272000, 8.88530160000, 2025-09-10T19:30:00+01:00, 2025-09-10T20:00:00+01:00
0.554000, 18.09726870000, 2025-09-10T20:00:00+01:00, 2025-09-10T20:30:00+01:00
0.387000, 12.64195485000, 2025-09-10T20:30:00+01:00, 2025-09-10T21:00:00+01:00
0.698000, 22.80125190000, 2025-09-10T21:00:00+01:00, 2025-09-10T21:30:00+01:00
0.229000, 7.48063995000, 2025-09-10T21:30:00+01:00, 2025-09-10T22:00:00+01:00
0.202000, 6.59864310000, 2025-09-10T22:00:00+01:00, 2025-09-10T22:30:00+01:00
0.193000, 6.30464415000, 2025-09-10T22:30:00+01:00, 2025-09-10T23:00:00+01:00
0.164000, 5.35731420000, 2025-09-10T23:00:00+01:00, 2025-09-10T23:30:00+01:00
0.165000, 5.38998075000, 2025-09-10T23:30:00+01:00, 2025-09-11T00:00:00+01:00
0.164000, 5.35731420000, 2025-09-11T00:00:00+01:00, 2025-09-11T00:30:00+01:00
0.169000, 5.52064695000, 2025-09-11T00:30:00+01:00, 2025-09-11T01:00:00+01:00
0.141000, 4.60598355000, 2025-09-11T01:00:00+01:00, 2025-09-11T01:30:00+01:00
0.140000, 1.93227090000, 2025-09-11T01:30:00+01:00, 2025-09-11T02:00:00+01:00
0.140000, 1.93227090000, 2025-09-11T02:00:00+01:00, 2025-09-11T02:30:00+01:00
1.857000, 25.63019329500, 2025-09-11T02:30:00+01:00, 2025-09-11T03:00:00+01:00
2.613000, 36.06445615500, 2025-09-11T03:00:00+01:00, 2025-09-11T03:30:00+01:00
2.502000, 34.53244137000, 2025-09-11T03:30:00+01:00, 2025-09-11T04:00:00+01:00
1.050000, 14.49203175000, 2025-09-11T04:00:00+01:00, 2025-09-11T04:30:00+01:00
0.731000, 10.08921448500, 2025-09-11T04:30:00+01:00, 2025-09-11T05:00:00+01:00
1.043000, 14.39541820500, 2025-09-11T05:00:00+01:00, 2025-09-11T05:30:00+01:00
0.571000, 7.88090488500, 2025-09-11T05:30:00+01:00, 2025-09-11T06:00:00+01:00
0.554000, 7.64627199000, 2025-09-11T06:00:00+01:00, 2025-09-11T06:30:00+01:00
0.234000, 3.22965279000, 2025-09-11T06:30:00+01:00, 2025-09-11T07:00:00+01:00
0.144000, 1.98747864000, 2025-09-11T07:00:00+01:00, 2025-09-11T07:30:00+01:00
0.107000, 1.47680704500, 2025-09-11T07:30:00+01:00, 2025-09-11T08:00:00+01:00
0.124000, 1.71143994000, 2025-09-11T08:00:00+01:00, 2025-09-11T08:30:00+01:00
0.122000, 3.98531910000, 2025-09-11T08:30:00+01:00, 2025-09-11T09:00:00+01:00
0.119000, 3.88731945000, 2025-09-11T09:00:00+01:00, 2025-09-11T09:30:00+01:00
0.150000, 4.89998250000, 2025-09-11T09:30:00+01:00, 2025-09-11T10:00:00+01:00
0.140000, 4.57331700000, 2025-09-11T10:00:00+01:00, 2025-09-11T10:30:00+01:00
0.183000, 5.97797865000, 2025-09-11T10:30:00+01:00, 2025-09-11T11:00:00+01:00
0.140000, 4.57331700000, 2025-09-11T11:00:00+01:00, 2025-09-11T11:30:00+01:00
0.209000, 6.82730895000, 2025-09-11T11:30:00+01:00, 2025-09-11T12:00:00+01:00
0.173000, 5.65131315000, 2025-09-11T12:00:00+01:00, 2025-09-11T12:30:00+01:00
0.155000, 5.06331525000, 2025-09-11T12:30:00+01:00, 2025-09-11T13:00:00+01:00
0.150000, 4.89998250000, 2025-09-11T13:00:00+01:00, 2025-09-11T13:30:00+01:00
0.147000, 4.80198285000, 2025-09-11T13:30:00+01:00, 2025-09-11T14:00:00+01:00
0.112000, 3.65865360000, 2025-09-11T14:00:00+01:00, 2025-09-11T14:30:00+01:00
1.283000, 41.91118365000, 2025-09-11T14:30:00+01:00, 2025-09-11T15:00:00+01:00
0.743000, 24.27124665000, 2025-09-11T15:00:00+01:00, 2025-09-11T15:30:00+01:00
0.676000, 22.08258780000, 2025-09-11T15:30:00+01:00, 2025-09-11T16:00:00+01:00
0.174000, 5.68397970000, 2025-09-11T16:00:00+01:00, 2025-09-11T16:30:00+01:00
0.161000, 5.25931455000, 2025-09-11T16:30:00+01:00, 2025-09-11T17:00:00+01:00
0.141000, 4.60598355000, 2025-09-11T17:00:00+01:00, 2025-09-11T17:30:00+01:00
0.233000, 7.61130615000, 2025-09-11T17:30:00+01:00, 2025-09-11T18:00:00+01:00
0.144000, 4.70398320000, 2025-09-11T18:00:00+01:00, 2025-09-11T18:30:00+01:00
0.155000, 5.06331525000, 2025-09-11T18:30:00+01:00, 2025-09-11T19:00:00+01:00
0.154000, 5.03064870000, 2025-09-11T19:00:00+01:00, 2025-09-11T19:30:00+01:00
0.267000, 8.72196885000, 2025-09-11T19:30:00+01:00, 2025-09-11T20:00:00+01:00
0.545000, 17.80326975000, 2025-09-11T20:00:00+01:00, 2025-09-11T20:30:00+01:00
0.329000, 10.74729495000, 2025-09-11T20:30:00+01:00, 2025-09-11T21:00:00+01:00
0.153000, 4.99798215000, 2025-09-11T21:00:00+01:00, 2025-09-11T21:30:00+01:00
0.149000, 4.86731595000, 2025-09-11T21:30:00+01:00, 2025-09-11T22:00:00+01:00
0.137000, 4.47531735000, 2025-09-11T22:00:00+01:00, 2025-09-11T22:30:00+01:00
0.140000, 4.57331700000, 2025-09-11T22:30:00+01:00, 2025-09-11T23:00:00+01:00
0.147000, 4.80198285000, 2025-09-11T23:00:00+01:00, 2025-09-11T23:30:00+01:00
0.113000, 3.69132015000, 2025-09-11T23:30:00+01:00, 2025-09-12T00:00:00+01:00
0.122000, 3.98531910000, 2025-09-12T00:00:00+01:00, 2025-09-12T00:30:00+01:00
0.138000, 4.50798390000, 2025-09-12T00:30:00+01:00, 2025-09-12T01:00:00+01:00
0.132000, 4.31198460000, 2025-09-12T01:00:00+01:00, 2025-09-12T01:30:00+01:00
0.134000, 1.84945929000, 2025-09-12T01:30:00+01:00, 2025-09-12T02:00:00+01:00
0.140000, 1.93227090000, 2025-09-12T02:00:00+01:00, 2025-09-12T02:30:00+01:00
2.287000, 31.56502534500, 2025-09-12T02:30:00+01:00, 2025-09-12T03:00:00+01:00
2.770000, 38.23135995000, 2025-09-12T03:00:00+01:00, 2025-09-12T03:30:00+01:00
2.491000, 34.38062008500, 2025-09-12T03:30:00+01:00, 2025-09-12T04:00:00+01:00
1.471000, 20.30264638500, 2025-09-12T04:00:00+01:00, 2025-09-12T04:30:00+01:00
0.683000, 9.42672160500, 2025-09-12T04:30:00+01:00, 2025-09-12T05:00:00+01:00
0.637000, 8.79183259500, 2025-09-12T05:00:00+01:00, 2025-09-12T05:30:00+01:00
0.953000, 13.15324405500, 2025-09-12T05:30:00+01:00, 2025-09-12T06:00:00+01:00
1.531000, 21.13076248500, 2025-09-12T06:00:00+01:00, 2025-09-12T06:30:00+01:00
0.439000, 6.05904946500, 2025-09-12T06:30:00+01:00, 2025-09-12T07:00:00+01:00
0.150000, 2.07029025000, 2025-09-12T07:00:00+01:00, 2025-09-12T07:30:00+01:00
0.160000, 2.20830960000, 2025-09-12T07:30:00+01:00, 2025-09-12T08:00:00+01:00
0.156000, 2.15310186000, 2025-09-12T08:00:00+01:00, 2025-09-12T08:30:00+01:00
0.138000, 4.50798390000, 2025-09-12T08:30:00+01:00, 2025-09-12T09:00:00+01:00
0.142000, 4.63865010000, 2025-09-12T09:00:00+01:00, 2025-09-12T09:30:00+01:00
0.193000, 6.30464415000, 2025-09-12T09:30:00+01:00, 2025-09-12T10:00:00+01:00
0.131000, 4.27931805000, 2025-09-12T10:00:00+01:00, 2025-09-12T10:30:00+01:00
0.135000, 4.40998425000, 2025-09-12T10:30:00+01:00, 2025-09-12T11:00:00+01:00
0.131000, 4.27931805000, 2025-09-12T11:00:00+01:00, 2025-09-12T11:30:00+01:00
0.311000, 10.15929705000, 2025-09-12T11:30:00+01:00, 2025-09-12T12:00:00+01:00
0.260000, 8.49330300000, 2025-09-12T12:00:00+01:00, 2025-09-12T12:30:00+01:00
0.132000, 4.31198460000, 2025-09-12T12:30:00+01:00, 2025-09-12T13:00:00+01:00
0.166000, 5.42264730000, 2025-09-12T13:00:00+01:00, 2025-09-12T13:30:00+01:00
0.163000, 5.32464765000, 2025-09-12T13:30:00+01:00, 2025-09-12T14:00:00+01:00
0.145000, 4.73664975000, 2025-09-12T14:00:00+01:00, 2025-09-12T14:30:00+01:00
0.131000, 4.27931805000, 2025-09-12T14:30:00+01:00, 2025-09-12T15:00:00+01:00
0.187000, 6.10864485000, 2025-09-12T15:00:00+01:00, 2025-09-12T15:30:00+01:00
0.186000, 6.07597830000, 2025-09-12T15:30:00+01:00, 2025-09-12T16:00:00+01:00
0.282000, 9.21196710000, 2025-09-12T16:00:00+01:00, 2025-09-12T16:30:00+01:00
0.163000, 5.32464765000, 2025-09-12T16:30:00+01:00, 2025-09-12T17:00:00+01:00
0.139000, 4.54065045000, 2025-09-12T17:00:00+01:00, 2025-09-12T17:30:00+01:00
0.219000, 7.15397445000, 2025-09-12T17:30:00+01:00, 2025-09-12T18:00:00+01:00
0.704000, 22.99725120000, 2025-09-12T18:00:00+01:00, 2025-09-12T18:30:00+01:00
0.213000, 6.95797515000, 2025-09-12T18:30:00+01:00, 2025-09-12T19:00:00+01:00
0.665000, 21.72325575000, 2025-09-12T19:00:00+01:00, 2025-09-12T19:30:00+01:00
0.210000, 6.85997550000, 2025-09-12T19:30:00+01:00, 2025-09-12T20:00:00+01:00
0.204000, 6.66397620000, 2025-09-12T20:00:00+01:00, 2025-09-12T20:30:00+01:00
0.251000, 8.19930405000, 2025-09-12T20:30:00+01:00, 2025-09-12T21:00:00+01:00
0.239000, 7.80730545000, 2025-09-12T21:00:00+01:00, 2025-09-12T21:30:00+01:00
0.263000, 8.59130265000, 2025-09-12T21:30:00+01:00, 2025-09-12T22:00:00+01:00
0.256000, 8.36263680000, 2025-09-12T22:00:00+01:00, 2025-09-12T22:30:00+01:00
0.248000, 8.10130440000, 2025-09-12T22:30:00+01:00, 2025-09-12T23:00:00+01:00
0.187000, 6.10864485000, 2025-09-12T23:00:00+01:00, 2025-09-12T23:30:00+01:00
0.177000, 5.78197935000, 2025-09-12T23:30:00+01:00, 2025-09-13T00:00:00+01:00
0.188000, 6.14131140000, 2025-09-13T00:00:00+01:00, 2025-09-13T00:30:00+01:00
0.165000, 5.38998075000, 2025-09-13T00:30:00+01:00, 2025-09-13T01:00:00+01:00
0.186000, 6.07597830000, 2025-09-13T01:00:00+01:00, 2025-09-13T01:30:00+01:00
0.175000, 2.41533862500, 2025-09-13T01:30:00+01:00, 2025-09-13T02:00:00+01:00
0.175000, 2.41533862500, 2025-09-13T02:00:00+01:00, 2025-09-13T02:30:00+01:00
2.368000, 32.68298208000, 2025-09-13T02:30:00+01:00, 2025-09-13T03:00:00+01:00
3.054000, 42.15110949000, 2025-09-13T03:00:00+01:00, 2025-09-13T03:30:00+01:00
1.000000, 13.80193500000, 2025-09-13T03:30:00+01:00, 2025-09-13T04:00:00+01:00
0.834000, 11.51081379000, 2025-09-13T04:00:00+01:00, 2025-09-13T04:30:00+01:00
1.154000, 15.92743299000, 2025-09-13T04:30:00+01:00, 2025-09-13T05:00:00+01:00
0.688000, 9.49573128000, 2025-09-13T05:00:00+01:00, 2025-09-13T05:30:00+01:00
0.901000, 12.43554343500, 2025-09-13T05:30:00+01:00, 2025-09-13T06:00:00+01:00
1.234000, 17.03158779000, 2025-09-13T06:00:00+01:00, 2025-09-13T06:30:00+01:00
0.545000, 7.52205457500, 2025-09-13T06:30:00+01:00, 2025-09-13T07:00:00+01:00
0.212000, 2.92601022000, 2025-09-13T07:00:00+01:00, 2025-09-13T07:30:00+01:00
0.187000, 2.58096184500, 2025-09-13T07:30:00+01:00, 2025-09-13T08:00:00+01:00
0.173000, 2.38773475500, 2025-09-13T08:00:00+01:00, 2025-09-13T08:30:00+01:00
0.189000, 6.17397795000, 2025-09-13T08:30:00+01:00, 2025-09-13T09:00:00+01:00
0.168000, 5.48798040000, 2025-09-13T09:00:00+01:00, 2025-09-13T09:30:00+01:00
0.201000, 6.56597655000, 2025-09-13T09:30:00+01:00, 2025-09-13T10:00:00+01:00
0.187000, 6.10864485000, 2025-09-13T10:00:00+01:00, 2025-09-13T10:30:00+01:00
0.164000, 5.35731420000, 2025-09-13T10:30:00+01:00, 2025-09-13T11:00:00+01:00
0.168000, 5.48798040000, 2025-09-13T11:00:00+01:00, 2025-09-13T11:30:00+01:00
0.154000, 5.03064870000, 2025-09-13T11:30:00+01:00, 2025-09-13T12:00:00+01:00
0.170000, 5.55331350000, 2025-09-13T12:00:00+01:00, 2025-09-13T12:30:00+01:00
0.443000, 14.47128165000, 2025-09-13T12:30:00+01:00, 2025-09-13T13:00:00+01:00
0.686000, 22.40925330000, 2025-09-13T13:00:00+01:00, 2025-09-13T13:30:00+01:00
